7d82a6b7-551d-442d-b676-3cbb15ec8a16,1.2
d12c875e-650b-463f-9b44-aaaad68bf5f8,8.716666666666667
61ce2395-d4b6-4107-97b6-45620e2f448d,16.2
a8c013c2-b5a9-47c9-9bcb-0053b8552c72,8.25
e2df3e9a-a46b-4083-afce-dd4b0030bc9f,21.033333333333335
9ebecee7-6246-4750-95bb-85da00341d63,6.2
179dc3e3-09b3-4f3e-9eb0-527e2f7d414e,20.2
e1eaafd2-468a-48da-9362-a13454349fa1,6.333333333333333
784ed032-1174-4fbb-8186-360e8b6dbe78,6.0
6aeb5983-c50e-427b-ba93-27d3d1d90c17,18.4
3987a579-fe1f-4ad1-a15e-92b382c223ab,13.366666666666667
49236a5a-2457-4791-a451-222ecc030a32,14.416666666666666
5fecf45a-558e-42e5-a932-1b5ede0cc95c,2.75
e88011c4-6f1f-43c8-8c71-35fe681fe7d6,1380.0666666666666
2239f769-b6b9-4d70-abc7-25c1c8bcf778,32.81666666666667
63d6c4e0-40e8-4dfa-9843-14bc97219134,2.3333333333333335
d219bc00-fa34-47a2-9186-da1476ce2040,21.866666666666667
769a4442-3424-4a97-9ca9-c0bc680f061c,14.433333333333334
1603fe68-51e7-43b9-affe-7e50fd08c8a7,5.866666666666666
d884dc54-4ca7-4a3c-b6fe-26a82b4fb5c1,22.366666666666667
f44e6895-bd7e-4f77-882c-12402c381572,0.9166666666666666
19454970-604b-456a-aac1-8d87d8f88348,28.683333333333334
b3d4dcc0-decc-43f3-846e-0cc2024cb730,7.9
1a2ec0e3-77a3-4500-9619-86b26d6e019e,16.766666666666666
0d48fdf7-3d0c-464a-9e17-7c4edc71f2a6,15.8
147531f0-f617-46e0-b884-cadad98ed4ed,14.25
095f7e49-7ff8-4a9c-8af4-dd55e6828083,8.083333333333334
43ae6b36-ed55-495a-95f0-e3b0a9bef22a,13.633333333333333
8d7304c9-bbe4-4237-b3be-1c7beed5d8b7,3.566666666666667
6e0bb1d2-1e9b-4627-9df1-a267b5b89b76,0.03333333333333333
e7dd7c43-225e-4a70-a571-49379e2ebebb,8.466666666666667
09da410d-9a70-413d-a3a0-6bdb260c7eb0,3.0833333333333335
6efd5330-7524-4f09-821f-b67316dbc67c,7.483333333333333
02e86396-c158-429d-b3c1-1999011434f9,16.116666666666667
5c9428ce-7bd7-43c1-9ea6-a51ca37d7b37,6.983333333333333
4ececdf5-f3e0-4469-a664-0e19e83f09a2,12.483333333333333
916ff29f-9758-4727-9db3-aa0e3eba72c8,8.783333333333333
